timestamp,tweets
2007010621,8
2007010622,8
2007010623,12
2007010700,11
2007010701,7
2007010702,6
2007010703,4
2007010704,10
2007010705,2
2007010706,9
2007010707,15
2007010708,7
2007010709,8
2007010710,5
2007010711,8
2007010712,9
2007010713,6
2007010714,5
2007010715,18
2007010716,9
2007010717,13
2007010718,7
2007010719,11
2007010720,13
2007010721,10
2007010722,12
2007010723,14
2007010800,6
2007010801,13
2007010802,12
2007010803,9
2007010804,11
2007010805,5
2007010806,10
2007010807,4
2007010808,11
2007010809,19
2007010810,9
2007010811,7
2007010812,11
2007010813,20
2007010814,14
2007010815,21
2007010816,19
2007010817,18
2007010818,17
2007010819,11
2007010820,16
2007010821,14
2007010822,11
2007010823,15
2007010900,14
2007010901,18
2007010902,6
2007010903,11
2007010904,18
2007010905,17
2007010906,8
2007010907,10
2007010908,13
2007010909,13
2007010910,11
2007010911,22
2007010912,19
2007010913,26
2007010914,27
2007010915,28
2007010916,14
2007010917,22
2007010918,11
2007010919,6
2007010920,20
2007010921,17
2007010922,17
2007010923,7
2007011000,5
2007011001,12
2007011002,11
2007011003,12
2007011004,7
2007011005,8
2007011006,8
2007011007,4
2007011008,5
2007011009,11
2007011010,8
2007011011,14
2007011012,13
2007011013,18
2007011014,18
2007011015,11
2007011016,20
2007011017,13
2007011018,12
2007011019,20
2007011020,9
2007011021,14
2007011022,11
2007011023,9
2007011100,9
2007011101,7
2007011102,9
2007011103,10
2007011104,7
2007011105,11
2007011106,4
2007011107,9
2007011108,14
2007011109,8
2007011110,15
2007011111,12
2007011112,9
2007011113,14
2007011114,19
2007011115,13
2007011116,17
2007011117,19
2007011118,12
2007011119,12
2007011120,16
2007011121,12
2007011122,16
2007011123,10
2007011200,5
2007011201,13
2007011202,9
2007011203,5
2007011204,6
2007011205,5
2007011206,3
2007011207,1
2007011208,5
2007011209,8
2007011210,7
2007011211,8
2007011212,8
2007011213,5
2007011214,12
2007011215,12
2007011216,9
2007011217,6
2007011218,5
2007011219,9
2007011220,8
2007011221,7
2007011222,12
2007011223,7
2007011300,8
2007011301,3
2007011302,3
2007011303,1
2007011304,2
2007011305,6
2007011306,4
2007011307,4
2007011308,10
2007011309,5
2007011310,10
2007011311,2
2007011312,4
2007011313,4
2007011314,6
2007011315,6
2007011316,5
2007011317,6
2007011318,4
2007011319,2
2007011320,7
2007011321,8
2007011322,10
2007011323,5
2007011400,1
2007011401,5
2007011402,6
2007011403,8
2007011404,12
2007011405,1
2007011406,3
2007011407,4
2007011408,1
2007011409,4
2007011410,2
2007011411,4
2007011412,4
2007011413,5
2007011414,8
2007011415,4
2007011416,10
2007011417,11
2007011418,9
2007011419,5
2007011420,14
2007011421,10
2007011422,8
2007011423,6
2007011500,4
2007011501,6
2007011502,6
2007011503,5
2007011504,7
2007011505,2
2007011506,9
2007011507,7
2007011508,4
2007011509,1
2007011510,11
2007011511,4
2007011512,6
2007011513,8
2007011514,16
2007011515,41
2007011516,21
2007011517,57
2007011518,58
2007011519,48
2007011520,36
2007011521,90
2007011522,76
2007011523,58
2007011600,25
2007011601,38
2007011602,34
2007011603,40
2007011604,29
2007011605,23
2007011606,21
2007011607,21
2007011608,22
2007011609,18
2007011610,20
2007011611,22
2007011612,16
2007011613,21
2007011614,24
2007011615,29
2007011616,38
2007011617,31
2007011618,27
2007011619,37
2007011620,23
2007011621,37
2007011622,29
2007011623,49
2007011700,39
2007011701,28
2007011702,23
2007011703,27
2007011704,22
2007011705,24
2007011706,22
2007011707,19
2007011708,22
2007011709,14
2007011710,25
2007011711,12
2007011712,19
2007011713,27
2007011714,28
2007011715,24
2007011716,20
2007011717,22
2007011718,30
2007011719,18
2007011720,25
2007011721,29
2007011722,27
2007011723,22
2007011800,20
2007011801,19
2007011802,20
2007011803,21
2007011804,27
2007011805,6
2007011806,9
2007011807,11
2007011808,8
2007011809,13
2007011810,11
2007011811,3
2007011812,15
2007011813,16
2007011814,13
2007011815,20
2007011816,12
2007011817,16
2007011818,16
2007011819,11
2007011820,30
2007011821,15
2007011822,18
2007011823,18
2007011900,18
2007011901,15
2007011902,17
2007011903,14
2007011904,18
2007011905,11
2007011906,22
2007011907,11
2007011908,15
2007011909,12
2007011910,11
2007011911,9
2007011912,18
2007011913,16
2007011914,27
2007011915,24
2007011916,36
2007011917,31
2007011918,34
2007011919,43
2007011920,26
2007011921,30
2007011922,38
2007011923,21
2007012000,28
2007012001,9
2007012002,12
2007012003,10
2007012004,10
2007012005,11
2007012006,11
2007012007,11
2007012008,13
2007012009,8
2007012010,4
2007012011,5
2007012012,13
2007012013,11
2007012014,13
2007012015,15
2007012016,16
2007012017,14
2007012018,13
2007012019,17
2007012020,17
2007012021,14
2007012022,17
2007012023,20
2007012100,14
2007012101,14
2007012102,11
2007012103,12
2007012104,10
2007012105,8
2007012106,4
2007012107,14
2007012108,7
2007012109,8
2007012110,9
2007012111,6
2007012112,16
2007012113,17
2007012114,11
2007012115,11
2007012116,12
2007012117,18
2007012118,14
2007012119,27
2007012120,21
2007012121,28
2007012122,27
2007012123,15
2007012200,20
2007012201,18
2007012202,36
2007012203,18
2007012204,14
2007012205,10
2007012206,11
2007012207,19
2007012208,14
2007012209,22
2007012210,15
2007012211,12
2007012212,18
2007012213,20
2007012214,17
2007012215,28
2007012216,15
2007012217,27
2007012218,15
2007012219,17
2007012220,21
2007012221,21
2007012222,25
2007012223,26
2007012300,15
2007012301,19
2007012302,19
2007012303,23
2007012304,22
2007012305,20
2007012306,22
2007012307,17
2007012308,13
2007012309,16
2007012310,16
2007012311,12
2007012312,14
2007012313,15
2007012314,23
2007012315,20
2007012316,22
2007012317,31
2007012318,28
2007012319,27
2007012320,34
2007012321,24
2007012322,26
2007012323,32
2007012400,21
2007012401,24
2007012402,16
2007012403,23
2007012404,25
2007012405,22
2007012406,21
2007012407,10
2007012408,18
2007012409,16
2007012410,18
2007012411,12
2007012412,19
2007012413,26
2007012414,31
2007012415,25
2007012416,36
2007012417,25
2007012418,29
2007012419,20
2007012420,29
2007012421,37
2007012422,24
2007012423,31
2007012500,27
2007012501,22
2007012502,23
2007012503,26
2007012504,18
2007012505,16
2007012506,17
2007012507,11
2007012508,1
2007012509,10
2007012510,20
2007012511,25
2007012512,22
2007012513,21
2007012514,33
2007012515,31
2007012516,34
2007012517,34
2007012518,21
2007012519,27
2007012520,33
2007012521,28
2007012522,27
2007012523,34
2007012600,27
2007012601,26
2007012602,24
2007012603,19
2007012604,15
2007012605,13
2007012606,12
2007012607,14
2007012608,16
2007012609,23
2007012610,29
2007012611,21
2007012612,16
2007012613,16
2007012614,26
2007012615,24
2007012616,19
2007012617,36
2007012618,31
2007012619,30
2007012620,24
2007012621,28
2007012622,11
2007012623,24
2007012700,18
2007012701,17
2007012702,23
2007012703,11
2007012704,18
2007012705,13
2007012706,11
2007012707,12
2007012708,10
2007012709,10
2007012710,10
2007012711,9
2007012712,6
2007012713,16
2007012714,14
2007012715,12
2007012716,11
2007012717,17
2007012718,27
2007012719,37
2007012720,24
2007012721,25
2007012722,27
2007012723,21
2007012800,10
2007012801,17
2007012802,19
2007012803,17
2007012804,25
2007012805,13
2007012806,17
2007012807,12
2007012808,9
2007012809,13
2007012810,13
2007012811,11
2007012812,8
2007012813,19
2007012814,7
2007012815,16
2007012816,23
2007012817,22
2007012818,25
2007012819,22
2007012820,16
2007012821,26
2007012822,27
2007012823,24
2007012900,18
2007012901,26
2007012902,30
2007012903,17
2007012904,19
2007012905,19
2007012906,11
2007012907,17
2007012908,21
2007012909,20
2007012910,14
2007012911,15
2007012912,15
2007012913,19
2007012914,28
2007012915,31
2007012916,17
2007012917,37
2007012918,30
2007012919,23
2007012920,33
2007012921,35
2007012922,30
2007012923,26
2007013000,14
2007013001,14
2007013002,17
2007013003,18
2007013004,13
2007013005,12
2007013006,17
2007013007,15
2007013008,17
2007013009,16
2007013010,8
2007013011,13
2007013012,18
2007013013,27
2007013014,16
2007013015,26
2007013016,22
2007013017,22
2007013018,23
2007013019,26
2007013020,21
2007013021,9
2007013022,23
2007013023,16
2007013100,18
2007013101,13
2007013102,15
2007013103,13
2007013104,17
2007013105,14
2007013106,15
2007013107,21
2007013108,14
2007013109,14
2007013110,17
2007013111,22
2007013112,13
2007013113,21
2007013114,13
2007013115,26
2007013116,35
2007013117,27
2007013118,34
2007013119,18
2007013120,30
2007013121,25
2007013122,25
2007013123,17
2007020100,9
2007020101,13
2007020102,12
2007020103,17
2007020104,16
2007020105,10
2007020106,11
2007020107,16
2007020108,17
2007020109,15
2007020110,12
2007020111,12
2007020112,7
2007020113,18
2007020114,26
2007020115,13
2007020116,22
2007020117,11
2007020118,11
2007020119,13
2007020120,25
2007020121,18
2007020122,19
2007020123,19
2007020200,12
2007020201,12
2007020202,14
2007020203,11
2007020204,8
2007020205,14
2007020206,8
2007020207,14
2007020208,11
2007020209,11
2007020210,11
2007020211,7
2007020212,5
2007020213,13
2007020214,15
2007020215,10
2007020216,10
2007020217,16
2007020218,14
2007020219,19
2007020220,24
2007020221,20
2007020222,12
2007020223,15
2007020300,11
2007020301,16
2007020302,12
2007020303,10
2007020304,6
2007020305,11
2007020306,20
2007020307,6
2007020308,14
2007020309,10
2007020310,10
2007020311,10
2007020312,15
2007020313,9
2007020314,13
2007020315,6
2007020316,10
2007020317,13
2007020318,10
2007020319,16
2007020320,12
2007020321,6
2007020322,14
2007020323,11
2007020400,11
2007020401,14
2007020402,10
2007020403,10
2007020404,13
2007020405,9
2007020406,15
2007020407,9
2007020408,7
2007020410,12
2007020411,10
2007020412,9
2007020413,10
2007020414,9
2007020415,12
2007020416,12
2007020417,10
2007020418,10
2007020419,17
2007020420,16
2007020421,11
2007020422,15
2007020423,7
2007020500,11
2007020501,13
2007020502,14
2007020503,13
2007020504,10
2007020505,6
2007020506,10
2007020507,7
2007020508,9
2007020509,8
2007020510,8
2007020511,3
2007020512,9
2007020513,10
2007020514,17
2007020515,18
2007020516,19
2007020517,12
2007020518,28
2007020519,16
2007020520,12
2007020521,19
2007020522,16
2007020523,11
2007020600,17
2007020601,15
2007020602,13
2007020603,8
2007020604,7
2007020605,12
2007020606,12
2007020607,16
2007020608,8
2007020609,10
2007020610,14
2007020611,8
2007020612,13
2007020613,23
2007020614,15
2007020615,25
2007020616,24
2007020617,9
2007020618,18
2007020619,12
2007020620,18
2007020621,26
2007020622,24
2007020623,31
2007020700,27
2007020701,42
2007020702,30
2007020703,35
2007020704,32
2007020705,37
2007020706,25
2007020707,21
2007020708,19
2007020709,16
2007020710,24
2007020711,18
2007020712,18
2007020713,32
2007020714,36
2007020715,44
2007020716,31
2007020717,40
2007020718,36
2007020719,36
2007020720,39
2007020721,30
2007020722,20
2007020723,50
2007020800,24
2007020801,40
2007020802,24
2007020803,39
2007020804,26
2007020805,27
2007020806,14
2007020807,19
2007020808,15
2007020809,14
2007020810,14
2007020811,16
2007020812,16
2007020813,21
2007020814,32
2007020815,36
2007020816,39
2007020817,27
2007020818,50
2007020819,54
2007020820,64
2007020821,44
2007020822,45
2007020823,34
2007020900,40
2007020901,23
2007020902,25
2007020903,28
2007020904,16
2007020905,25
2007020906,16
2007020907,20
2007020908,16
2007020909,18
2007020910,15
2007020911,30
2007020912,23
2007020913,17
2007020914,32
2007020915,38
2007020916,33
2007020917,28
2007020918,35
2007020919,24
2007020920,32
2007020921,27
2007020922,42
2007020923,32
2007021000,25
2007021001,17
2007021002,18
2007021003,19
2007021004,16
2007021005,17
2007021006,12
2007021007,12
2007021008,15
2007021009,18
2007021010,16
2007021011,23
2007021012,16
2007021013,24
2007021014,21
2007021015,21
2007021016,32
2007021017,23
2007021018,23
2007021019,27
2007021020,23
2007021021,18
2007021022,23
2007021023,19
2007021100,14
2007021101,18
2007021102,14
2007021103,17
2007021104,13
2007021105,17
2007021106,17
2007021107,13
2007021108,13
2007021109,12
2007021110,19
2007021111,10
2007021112,17
2007021113,21
2007021114,16
2007021115,13
2007021116,26
2007021117,18
2007021118,39
2007021119,44
2007021120,52
2007021121,40
2007021122,46
2007021123,30
2007021200,29
2007021201,30
2007021202,36
2007021203,32
2007021204,29
2007021205,29
2007021206,31
2007021207,22
2007021208,25
2007021209,27
2007021210,27
2007021211,21
2007021212,26
2007021213,31
2007021214,20
2007021215,31
2007021216,36
2007021217,29
2007021218,32
2007021219,26
2007021220,31
2007021221,22
2007021222,20
2007021223,36
2007021300,24
2007021301,30
2007021302,20
2007021303,23
2007021304,22
2007021305,17
2007021306,15
2007021307,13
2007021308,17
2007021309,16
2007021310,11
2007021311,16
2007021312,23
2007021313,16
2007021314,14
2007021315,23
2007021316,24
2007021317,18
2007021318,18
2007021319,27
2007021320,26
2007021321,19
2007021322,19
2007021323,23
2007021400,20
2007021401,17
2007021402,13
2007021403,16
2007021404,9
2007021405,9
2007021406,17
2007021407,11
2007021408,11
2007021409,17
2007021410,5
2007021411,7
2007021412,8
2007021413,17
2007021414,20
2007021415,18
2007021416,22
2007021417,15
2007021418,32
2007021419,19
2007021420,24
2007021421,32
2007021422,18
2007021423,18
2007021500,14
2007021501,26
2007021502,27
2007021503,14
2007021504,12
2007021505,21
2007021506,19
2007021507,11
2007021508,9
2007021509,21
2007021510,16
2007021511,6
2007021512,8
2007021513,22
2007021514,25
2007021515,18
2007021516,19
2007021517,26
2007021518,21
2007021519,21
2007021520,17
2007021521,20
2007021522,14
2007021523,17
2007021600,18
2007021601,24
2007021602,21
2007021603,21
2007021604,21
2007021605,16
2007021606,15
2007021607,11
2007021608,4
2007021609,14
2007021610,16
2007021611,8
2007021612,15
2007021613,13
2007021614,14
2007021615,16
2007021616,34
2007021617,23
2007021618,21
2007021619,13
2007021620,27
2007021621,18
2007021622,28
2007021623,18
2007021700,11
2007021701,10
2007021702,9
2007021703,13
2007021704,12
2007021705,11
2007021706,6
2007021707,8
2007021708,13
2007021709,7
2007021710,15
2007021711,17
2007021712,9
2007021713,15
2007021714,19
2007021715,13
2007021716,18
2007021717,21
2007021718,19
2007021719,14
2007021720,18
2007021721,17
2007021722,18
2007021723,11
2007021800,7
2007021801,15
2007021802,8
2007021803,15
2007021804,11
2007021805,10
2007021806,9
2007021807,10
2007021808,6
2007021809,8
2007021810,11
2007021811,7
2007021812,10
2007021813,11
2007021814,13
2007021815,15
2007021816,15
2007021817,16
2007021818,18
2007021819,17
2007021820,20
2007021821,21
2007021822,19
2007021823,11
2007021900,20
2007021901,25
2007021902,14
2007021903,15
2007021904,12
2007021905,9
2007021906,15
2007021907,17
2007021908,6
2007021909,16
2007021910,18
2007021911,13
2007021912,10
2007021913,19
2007021914,18
2007021915,25
2007021916,21
2007021917,24
2007021918,29
2007021919,34
2007021920,46
2007021921,52
2007021922,33
2007021923,27
2007022000,28
2007022001,30
2007022002,19
2007022003,23
2007022004,23
2007022005,25
2007022006,19
2007022007,13
2007022008,25
2007022009,14
2007022010,22
2007022011,21
2007022012,19
2007022013,36
2007022014,21
2007022015,48
2007022016,40
2007022017,44
2007022018,42
2007022019,40
2007022020,44
2007022021,49
2007022022,32
2007022023,30
2007022100,38
2007022101,24
2007022102,35
2007022103,20
2007022104,31
2007022105,22
2007022106,20
2007022107,18
2007022108,17
2007022109,18
2007022110,25
2007022111,19
2007022112,32
2007022113,26
2007022114,18
2007022115,23
2007022116,27
2007022117,23
2007022118,34
2007022119,26
2007022120,36
2007022121,23
2007022122,9
2007022123,30
2007022200,17
2007022201,33
2007022202,18
2007022203,39
2007022204,18
2007022205,15
2007022206,16
2007022207,13
2007022208,8
2007022209,12
2007022210,11
2007022211,9
2007022212,25
2007022213,19
2007022214,16
2007022215,27
2007022216,30
2007022217,24
2007022218,31
2007022219,22
2007022220,25
2007022221,24
2007022222,13
2007022223,20
2007022300,25
2007022301,20
2007022302,28
2007022303,27
2007022304,17
2007022305,23
2007022306,10
2007022307,12
2007022308,11
2007022309,16
2007022310,13
2007022311,11
2007022312,15
2007022313,25
2007022314,26
2007022315,23
2007022316,18
2007022317,24
2007022318,17
2007022319,26
2007022320,23
2007022321,18
2007022322,24
2007022323,22
2007022400,10
2007022401,20
2007022402,10
2007022403,14
2007022404,9
2007022405,17
2007022406,12
2007022407,10
2007022408,6
2007022409,10
2007022410,7
2007022411,6
2007022412,14
2007022413,7
2007022414,9
2007022415,9
2007022416,13
2007022417,18
2007022418,22
2007022419,19
2007022420,14
2007022421,18
2007022422,29
2007022423,27
2007022500,14
2007022501,17
2007022502,12
2007022503,10
2007022504,4
2007022505,5
2007022506,9
2007022507,9
2007022508,12
2007022509,2
2007022510,5
2007022511,5
2007022512,10
2007022513,14
2007022514,8
2007022515,13
2007022516,19
2007022517,14
2007022518,9
2007022519,11
2007022520,12
2007022521,14
2007022522,23
2007022523,10
2007022600,12
2007022601,14
2007022602,38
2007022603,16
2007022604,14
2007022605,12
2007022606,17
2007022607,13
2007022608,10
2007022609,11
2007022610,18
2007022611,8
2007022612,16
2007022613,16
2007022614,31
2007022615,32
2007022616,32
2007022617,23
2007022618,27
2007022619,40
2007022620,27
2007022621,33
2007022622,36
2007022623,38
2007022700,56
2007022701,52
2007022702,44
2007022703,40
2007022704,34
2007022705,30
2007022706,25
2007022707,18
2007022708,17
2007022709,25
2007022710,18
2007022711,27
2007022712,34
2007022713,22
2007022714,40
2007022715,54
2007022716,31
2007022717,25
2007022718,35
2007022719,39
2007022720,49
2007022721,44
2007022722,46
2007022723,28
2007022800,43
2007022801,25
2007022802,24
2007022803,43
2007022804,31
2007022805,24
2007022806,19
2007022807,12
2007022808,16
2007022809,19
2007022810,22
2007022811,19
2007022812,19
2007022813,22
2007022814,31
2007022815,41
2007022816,39
2007022817,30
2007022818,21
2007022819,16
2007022820,23
2007022821,17
2007022822,25
2007022823,21
2007030100,22
2007030101,37
2007030102,26
2007030103,34
2007030104,19
2007030105,36
2007030106,21
2007030107,24
2007030108,15
2007030109,15
2007030110,18
2007030111,13
2007030112,14
2007030113,24
2007030114,23
2007030115,21
2007030116,30
2007030117,36
2007030118,36
2007030119,39
2007030120,36
2007030121,35
2007030122,25
2007030123,32
2007030200,28
2007030201,30
2007030202,36
2007030203,33
2007030204,30
2007030205,28
2007030206,30
2007030207,22
2007030208,10
2007030209,23
2007030210,8
2007030211,9
2007030212,20
2007030213,37
2007030214,34
2007030215,37
2007030216,34
2007030217,47
2007030218,29
2007030219,34
2007030220,42
2007030221,24
2007030222,24
2007030300,29
2007030301,21
2007030302,24
2007030303,17
2007030304,24
2007030305,19
2007030306,11
2007030307,11
2007030308,10
2007030309,9
2007030310,15
2007030311,10
2007030312,10
2007030313,14
2007030314,16
2007030315,30
2007030316,18
2007030317,18
2007030318,20
2007030319,23
2007030320,17
2007030321,22
2007030322,25
2007030323,36
2007030400,19
2007030401,21
2007030402,18
2007030403,16
2007030404,22
2007030405,24
2007030406,10
2007030407,15
2007030408,15
2007030409,10
2007030410,15
2007030411,18
2007030412,19
2007030413,10
2007030414,16
2007030415,13
2007030416,19
2007030417,11
2007030418,21
2007030419,30
2007030420,24
2007030421,27
2007030422,27
2007030423,21
2007030500,17
2007030501,18
2007030502,23
2007030503,23
2007030504,28
2007030505,20
2007030506,17
2007030507,17
2007030508,18
2007030509,26
2007030510,15
2007030511,18
2007030512,21
2007030513,18
2007030514,22
2007030515,39
2007030516,26
2007030517,29
2007030518,24
2007030519,22
2007030520,32
2007030521,28
2007030522,24
2007030523,22
2007030600,33
2007030601,39
2007030602,32
2007030603,35
2007030604,38
2007030605,30
2007030606,34
2007030607,21
2007030608,15
2007030609,24
2007030610,19
2007030611,26
2007030612,26
2007030613,30
2007030614,39
2007030615,34
2007030616,37
2007030617,40
2007030618,44
2007030619,39
2007030620,34
2007030621,33
2007030622,46
2007030623,45
2007030700,36
2007030701,38
2007030702,50
2007030703,28
2007030704,31
2007030705,28
2007030706,27
2007030707,24
2007030708,21
2007030709,27
2007030710,23
2007030711,31
2007030712,32
2007030713,37
2007030714,50
2007030715,55
2007030716,60
2007030717,52
2007030718,36
2007030719,58
2007030720,57
2007030721,49
2007030722,65
2007030723,55
2007030800,55
2007030801,51
2007030802,43
2007030803,28
2007030804,38
2007030805,25
2007030806,26
2007030807,25
2007030808,9
2007030810,21
2007030811,27
2007030812,30
2007030813,38
2007030814,46
2007030815,52
2007030816,39
2007030817,35
2007030818,36
2007030819,35
2007030820,50
2007030821,57
2007030822,39
2007030823,45
2007030900,30
2007030901,36
2007030902,38
2007030903,44
2007030904,34
2007030905,24
2007030906,22
2007030907,13
2007030908,17
2007030909,30
2007030910,21
2007030911,14
2007030912,28
2007030913,24
2007030914,31
2007030915,49
2007030916,65
2007030917,52
2007030918,74
2007030919,62
2007030920,62
2007030921,67
2007030922,60
2007030923,56
2007031000,53
2007031001,48
2007031002,45
2007031003,33
2007031004,33
2007031005,33
2007031006,20
2007031007,21
2007031008,17
2007031009,22
2007031010,17
2007031011,22
2007031012,21
2007031013,30
2007031014,35
2007031015,47
2007031016,32
2007031017,73
2007031018,44
2007031019,61
2007031020,60
2007031021,78
2007031022,74
2007031023,59
2007031100,66
2007031101,43
2007031102,47
2007031103,37
2007031104,39
2007031105,137
2007031106,130
2007031107,74
2007031108,46
2007031109,24
2007031110,50
2007031111,40
2007031112,48
2007031113,69
2007031114,75
2007031115,111
2007031116,116
2007031117,124
2007031118,143
2007031119,151
2007031120,136
2007031121,106
2007031122,107
2007031123,96
2007031200,78
2007031201,100
2007031202,97
2007031203,86
2007031204,133
2007031205,99
2007031206,81
2007031207,47
2007031208,52
2007031209,20
2007031210,59
2007031211,69
2007031212,95
2007031213,104
2007031214,119
2007031215,131
2007031216,134
2007031217,98
2007031218,123
2007031219,80
2007031220,101
2007031221,125
2007031222,119
2007031223,100
2007031300,88
2007031301,102
2007031302,89
2007031303,55
2007031304,61
2007031305,72
2007031306,66
2007031307,42
2007031308,37
2007031309,36
2007031310,62
2007031311,40
2007031312,60
2007031313,99
2007031314,100
2007031315,125
2007031316,107
2007031317,92
2007031318,99
2007031319,106
2007031320,90
2007031321,102
2007031322,93
2007031323,77
2007031400,77
2007031401,72
2007031402,93
2007031403,51
2007031404,51
2007031405,47
2007031406,34
2007031407,49
2007031408,35
2007031409,40
2007031410,64
2007031411,39
2007031412,72
2007031413,69
2007031414,94
2007031415,98
2007031416,81
2007031417,83
2007031418,90
2007031419,86
2007031420,81
2007031421,94
2007031422,77
2007031423,86
2007031500,68
2007031501,74
2007031502,82
2007031503,46
2007031504,56
2007031505,52
2007031506,55
2007031507,34
2007031508,42
2007031509,31
2007031510,38
2007031511,81
2007031512,82
2007031513,93
2007031514,72
2007031515,76
2007031516,71
2007031517,56
2007031518,67
2007031519,93
2007031520,75
2007031521,78
2007031522,76
2007031523,54
2007031600,81
2007031601,33
2007031602,64
2007031603,29
2007031604,74
2007031605,60
2007031606,51
2007031607,30
2007031608,51
2007031609,48
2007031610,61
2007031611,61
2007031612,67
2007031613,101
2007031614,109
2007031615,100
2007031616,42
2007031617,65
2007031618,104
2007031619,96
2007031620,98
2007031621,96
2007031622,94
2007031623,76
2007031700,64
2007031701,89
2007031702,75
2007031703,71
2007031704,59
2007031705,48
2007031706,35
2007031707,45
2007031708,48
2007031709,38
2007031710,23
2007031711,43
2007031712,53
2007031713,67
2007031714,89
2007031715,76
2007031716,62
2007031717,75
2007031718,64
2007031719,75
2007031720,104
2007031721,81
2007031722,83
2007031723,83
2007031800,75
2007031801,88
2007031802,66
2007031803,53
2007031804,59
2007031805,65
2007031806,59
2007031807,47
2007031808,42
2007031809,38
2007031810,48
2007031811,55
2007031812,68
2007031813,67
2007031814,78
2007031815,83
2007031816,78
2007031817,84
2007031818,97
2007031819,99
2007031820,120
2007031821,101
2007031822,81
2007031823,87
2007031900,111
2007031901,125
2007031902,102
2007031903,83
2007031904,93
2007031905,83
2007031906,63
2007031907,74
2007031908,60
2007031909,94
2007031910,87
2007031911,128
2007031912,141
2007031913,166
2007031914,176
2007031915,169
2007031916,131
2007031917,133
2007031918,122
2007031919,104
2007031920,141
2007031921,130
2007031922,48
2007031923,2
2007032000,167
2007032001,149
2007032002,170
2007032003,126
2007032004,103
2007032005,105
2007032006,107
2007032007,96
2007032008,77
2007032009,72
2007032010,106
2007032011,117
2007032012,140
2007032013,110
2007032014,114
2007032015,96
2007032016,97
2007032017,119
2007032018,107
2007032019,109
2007032020,88
2007032021,194
2007032022,184
2007032023,176
2007032100,148
2007032101,119
2007032102,136
2007032103,107
2007032104,102
2007032105,78
2007032106,77
2007032107,76
2007032108,75
2007032109,88
2007032110,69
2007032111,116
2007032112,132
2007032113,148
2007032114,182
2007032115,160
2007032116,174
2007032117,183
2007032118,159
2007032119,154
2007032120,191
2007032121,185
2007032122,173
2007032123,153
2007032200,141
2007032201,110
2007032202,120
2007032203,109
2007032204,88
2007032205,146
2007032206,81
2007032207,81
2007032208,86
2007032209,70
2007032210,58
2007032211,130
2007032212,179
2007032213,168
2007032214,143
2007032215,140
2007032216,256
2007032217,177
2007032218,161
2007032219,121
2007032220,123
2007032221,92
2007032222,166
2007032223,151
2007032300,126
2007032301,133
2007032302,138
2007032303,119
2007032304,116
2007032305,90
2007032306,74
2007032307,68
2007032308,58
2007032309,68
2007032310,45
2007032311,117
2007032312,106
2007032313,136
2007032314,134
2007032315,150
2007032316,157
2007032317,120
2007032318,150
2007032319,120
2007032320,146
2007032321,94
2007032322,114
2007032323,136
2007032400,104
2007032401,83
2007032402,106
2007032403,70
2007032404,75
2007032405,73
2007032406,74
2007032407,70
2007032408,40
2007032409,30
2007032410,46
2007032411,51
2007032412,66
2007032413,70
2007032414,87
2007032415,98
2007032416,87
2007032417,134
2007032418,115
2007032419,107
2007032420,74
2007032421,81
2007032422,76
2007032423,75
2007032500,90
2007032501,69
2007032502,97
2007032503,34
2007032504,63
2007032505,67
2007032506,41
2007032507,60
2007032508,44
2007032509,29
2007032510,42
2007032511,57
2007032512,52
2007032513,67
2007032514,99
2007032515,107
2007032516,108
2007032517,93
2007032518,118
2007032519,99
2007032520,74
2007032521,99
2007032522,108
2007032523,126
2007032600,157
2007032601,170
2007032602,163
2007032603,89
2007032604,118
2007032605,117
2007032606,114
2007032607,122
2007032608,138
2007032609,82
2007032610,1
2007032611,83
2007032612,191
2007032613,150
2007032614,155
2007032615,116
2007032616,97
2007032617,190
2007032618,191
2007032619,231
2007032620,214
2007032621,170
2007032622,139
2007032623,128
2007032700,135
2007032701,145
2007032702,155
2007032703,88
2007032704,96
2007032705,103
2007032706,113
2007032707,131
2007032708,127
2007032709,109
2007032710,171
2007032711,221
2007032712,149
2007032713,236
2007032714,189
2007032715,143
2007032716,180
2007032717,250
2007032718,232
2007032719,240
2007032720,132
2007032721,170
2007032722,106
2007032723,195
2007032800,236
2007032801,207
2007032802,169
2007032803,121
2007032804,118
2007032805,104
2007032806,157
2007032807,112
2007032808,49
2007032809,3
2007032810,22
2007032811,133
2007032812,151
2007032813,188
2007032814,185
2007032815,198
2007032816,193
2007032817,162
2007032818,151
2007032819,152
2007032820,153
2007032821,200
2007032822,159
2007032823,330
2007032900,169
2007032901,154
2007032902,207
2007032903,237
2007032904,142
2007032905,119
2007032906,127
2007032907,126
2007032908,121
2007032909,135
2007032910,115
2007032911,120
2007032912,125
2007032913,95
2007032914,109
2007032915,84
2007032916,119
2007032917,282
2007032918,214
2007032919,149
2007032920,168
2007032921,154
2007032922,152
2007032923,123
2007033000,155
2007033001,115
2007033002,126
2007033003,90
2007033004,97
2007033005,84
2007033006,71
2007033007,73
2007033008,84
2007033009,99
2007033010,95
2007033011,101
2007033012,96
2007033013,125
2007033014,104
2007033015,142
2007033016,154
2007033017,110
2007033018,148
2007033019,98
2007033020,113
2007033021,95
2007033022,79
2007033023,81
2007033100,65
2007033101,65
2007033102,73
2007033103,52
2007033104,57
2007033105,54
